DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Weapon Desc,Status Desc,LOCATION
230308221,3/22/2023,1/22/2021,1642,Southwest,THEFT OF IDENTITY,31,F,H,,Invest Cont,1400 W  35TH                         PL
220713463,8/29/2022,1/1/2021,800,Wilshire,VIOLATION OF COURT ORDER,18,F,H,,Invest Cont,1400    6TH                          AV
221421428,12/23/2022,9/14/2021,1612,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,,,Invest Cont,9000    AIRPORT                      BL
222113069,8/14/2022,6/30/2021,1,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",54,M,W,,Adult Other,20400    HART                         ST
231807795,3/17/2023,1/1/2021,1430,Southeast,THEFT OF IDENTITY,26,F,B,,Invest Cont,9300    FIRTH                        BL
220313544,7/11/2022,11/1/2021,500,Southwest,BURGLARY,50,M,B,,Invest Cont,1000 W  43RD                         ST
220115870,7/7/2022,5/20/2021,1150,Central,THEFT OF IDENTITY,27,F,B,,Invest Cont,200 N  SPRING                       ST
220126628,12/19/2022,2/7/2021,416,Central,THEFT OF IDENTITY,43,M,B,,Invest Cont,600 S  SAN PEDRO                    ST
221013797,9/9/2022,4/13/2021,115,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),38,F,B,,Invest Cont,5600    WILBUR                       AV
221518094,12/4/2022,10/6/2021,1830,N Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,10500    EDISON                       WY
232106029,2/23/2023,11/16/2021,800,Topanga,DOCUMENT FORGERY / STOLEN FELONY,46,M,H,,Invest Cont,21100    PARTHENIA                    ST
221513098,8/4/2022,11/1/2021,1800,N Hollywood,THEFT OF IDENTITY,50,M,W,,Invest Cont,11600    HARTSOOK                     ST
221712379,8/16/2022,8/1/2021,800,Devonshire,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,,Invest Cont,19200    KNAPP                        ST
230905733,2/15/2023,6/16/2021,1,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",55,M,W,,Invest Cont,14700    VENTURA                      BL
220615443,8/31/2022,12/29/2021,1800,Hollywood,BATTERY - SIMPLE ASSAULT,63,M,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5800    FRANKLIN                     AV
221013947,9/12/2022,9/1/2021,1230,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),52,F,J,,Invest Cont,15800    SATICOY                      ST
221224328,11/29/2022,9/14/2021,800,77th Street,VEHICLE - STOLEN,0,,,,Invest Cont,700 W  45TH                         ST
221419690,12/4/2022,1/1/2021,1200,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",80,F,W,,Invest Cont,8900    LILIENTHAL                   AV
221220042,9/19/2022,4/7/2021,1800,77th Street,"BUNCO, GRAND THEFT",59,F,B,,Invest Cont,5100    CIMARRON                     ST
220316065,9/1/2022,3/1/2021,503,Southwest,THEFT OF IDENTITY,29,F,H,,Invest Cont,4000    GELBER                       PL
230204417,1/6/2023,2/6/2021,1225,Rampart,THEFT OF IDENTITY,28,F,B,,Invest Cont,100 N  BEAUDRY                      AV
220116065,7/11/2022,12/26/2021,1400,Central,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",29,F,W,,Invest Cont,8TH                          ST
220714898,10/5/2022,3/21/2021,1300,Wilshire,OTHER MISCELLANEOUS CRIME,36,M,H,,Invest Cont,8200    BEVERLY                      BL
220812606,6/20/2022,11/9/2021,1200,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,,Adult Other,2000    CENTURY PK
221812509,6/12/2022,6/11/2021,2200,Southeast,VEHICLE - STOLEN,0,,,,Invest Cont,200 W  106TH                        ST
232011191,6/6/2023,5/7/2021,1328,Olympic,THEFT OF IDENTITY,28,F,S,,Invest Cont,300 S  ALEXANDRIA                   AV
230904254,1/7/2023,2/15/2021,1200,Van Nuys,VEHICLE - STOLEN,0,,,,Invest Cont,14400    BENEFIT                      ST
220617451,10/12/2022,1/12/2021,1710,Hollywood,THEFT OF IDENTITY,37,M,W,,Invest Cont,1400 N  VISTA                        ST
220516026,11/15/2022,12/1/2021,1230,Harbor,THEFT OF IDENTITY,37,F,B,,Invest Cont,1100 N  PARK WESTERN                 DR
231510979,6/13/2023,2/1/2021,600,N Hollywood,THEFT OF IDENTITY,50,F,W,,Invest Cont,12400    MOORPARK                     ST
222117385,12/5/2022,6/28/2021,2200,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,F,W,,Juv Other,23100    DOLOROSA                     ST
231707068,3/17/2023,5/26/2021,1400,Devonshire,THEFT OF IDENTITY,38,F,W,,Invest Cont,10100    MONOGRAM                     AV
220118400,8/16/2022,8/24/2021,1500,Central,BATTERY - SIMPLE ASSAULT,33,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  HILL                         ST
221915559,10/6/2022,1/1/2021,5,Mission,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),9,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Juv Other,8800    SYLMAR                       AV
220911910,7/27/2022,8/17/2021,1,Van Nuys,THEFT OF IDENTITY,35,F,H,,Invest Cont,14400    VOSE                         ST
230707354,3/9/2023,1/6/2021,935,Wilshire,EXTORTION,40,M,O,,Invest Cont,5500 W  PICO                         BL
220216262,9/8/2022,9/8/2022,1445,Rampart,BATTERY - SIMPLE ASSAULT,66,F,H,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,1000 S  BURLINGTON                   AV
221711121,7/10/2022,7/10/2022,200,Devonshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,8800    OSO                          AV
221821212,11/27/2022,11/27/2022,1635,Southeast,ROBBERY,36,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,91ST
220816350,11/2/2022,11/2/2022,1130,West LA,BATTERY - SIMPLE ASSAULT,61,F,O,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  WOOSTER                      ST
220414197,10/11/2022,10/11/2022,2100,Hollenbeck,BURGLARY,0,X,X,,Adult Arrest,1200 S  BOYLE                        AV
221114943,10/10/2022,10/8/2022,2035,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,F,O,,Invest Cont,4500    FOUNTAIN                     AV
222016907,11/3/2022,11/2/2022,1800,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),50,F,H,,Invest Cont,BERENDO
220612263,6/23/2022,3/3/2022,1930,Hollywood,BURGLARY FROM VEHICLE,22,F,W,,Invest Cont,WILCOX
221418310,10/27/2022,10/27/2022,321,Pacific,BURGLARY,0,X,X,,Invest Cont,13400    MAXELLA                      AV
220613315,7/17/2022,7/17/2022,1415,Hollywood,BATTERY - SIMPLE ASSAULT,52,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5600    FERNWOOD                     AV
220911261,7/8/2022,7/7/2022,1915,Van Nuys,BURGLARY,0,X,X,,Invest Cont,4500 N  SEPULVEDA                    BL
220122527,10/14/2022,9/10/2022,2200,Central,BIKE - STOLEN,31,M,B,,Invest Cont,900 S  BROADWAY
221412417,6/16/2022,6/16/2022,200,Pacific,VEHICLE - STOLEN,0,,,,Invest Cont,9200    AIRPORT                      BL
221014828,10/4/2022,9/15/2022,1630,West Valley,BURGLARY FROM VEHICLE,42,M,W,,Invest Cont,16100    VALERIO                      ST
220413082,9/12/2022,9/3/2022,105,Hollenbeck,THEFT OF IDENTITY,31,F,H,,Invest Cont,500 N  MOTT                         ST
221516652,10/28/2022,10/14/2022,1500,N Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",49,M,W,,Invest Cont,7300    ATOLL                        AV
221712734,8/25/2022,8/25/2022,1201,Devonshire,BURGLARY,63,F,O,,Invest Cont,10600    ETIWANDA                     AV
220313656,7/13/2022,7/13/2022,1300,Southwest,ROBBERY,39,M,H,SEMI-AUTOMATIC PISTOL,Invest Cont,ADAMS                        BL
220916478,11/23/2022,11/22/2022,1310,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),29,M,W,,Invest Cont,13600    VICTORY                      BL
222018999,11/14/2022,11/12/2022,1830,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),31,M,K,,Invest Cont,1400 S  GRAMERCY                     PL
221117548,12/17/2022,12/11/2022,1500,Northeast,BURGLARY FROM VEHICLE,55,M,H,,Invest Cont,2000 N  FIGUEROA                     ST
220312445,6/18/2022,6/18/2022,1532,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,F,H,HAND GUN,Adult Arrest,3500 S  LA CIENEGA                   BL
220314530,8/1/2022,8/1/2022,2015,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,B,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,4000    BUCKINGHAM                   RD
231004191,1/5/2023,12/25/2022,1700,West Valley,VEHICLE - STOLEN,0,,,,Invest Cont,LINDLEY                      AV
221815052,8/1/2022,7/6/2022,2206,Southeast,THEFT OF IDENTITY,33,M,B,,Invest Cont,10800 S  SAN PEDRO                    ST
221915158,10/1/2022,9/29/2022,2000,Mission,VEHICLE - STOLEN,0,,,,Invest Cont,9100    VAN NUYS                     BL
221009907,6/2/2022,6/1/2022,2030,West Valley,VEHICLE - STOLEN,0,,,,Invest Cont,7400    WOODLEY                      AV
220515520,11/1/2022,11/1/2022,600,Harbor,THEFT OF IDENTITY,27,F,B,,Invest Cont,1000 N  AVALON                       BL
221414583,8/2/2022,8/2/2022,1,Pacific,BURGLARY,0,X,X,,Invest Cont,6700    LA TIJERA                    BL
221111977,7/22/2022,7/22/2022,1635,Northeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37,F,W,,Invest Cont,1600    SILVER LAKE                  BL
221320560,11/7/2022,11/5/2022,638,Newton,THEFT OF IDENTITY,38,M,H,,Invest Cont,2700 S  GRAND                        AV
220315883,8/29/2022,8/25/2022,1800,Southwest,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),21,X,X,,Invest Cont,4500 W  JEFFERSON                    BL
221116625,11/23/2022,11/15/2022,900,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),57,M,B,,Invest Cont,6000    FAYETTE                      ST
221218132,8/22/2022,7/22/2022,1600,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",91,F,B,,Invest Cont,5800    CIMARRON                     ST
222112620,8/5/2022,8/5/2022,1500,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,,Invest Cont,21700    VICTORY                      BL
221513107,8/4/2022,8/4/2022,1110,N Hollywood,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,LANKERSHIM
220116582,7/21/2022,7/21/2022,30,Central,ROBBERY,60,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 E  7TH                          ST
221218355,8/25/2022,8/24/2022,1700,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,51ST                         ST
221820875,11/20/2022,11/20/2022,100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,109TH                        ST
220713137,8/21/2022,8/19/2022,1900,Wilshire,BURGLARY,0,X,X,,Invest Cont,7700    MELROSE                      AV
220125724,12/4/2022,12/4/2022,1225,Central,BATTERY - SIMPLE ASSAULT,43,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,3RD                          ST
220124946,11/18/2022,11/18/2022,555,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,F,H,,Invest Cont,500 S  OLIVE                        ST
221918090,12/17/2022,12/17/2022,1300,Mission,INTIMATE PARTNER - SIMPLE ASSAULT,35,M,H,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,14300    VAN NUYS                     BL
221609209,6/3/2022,6/3/2022,1150,Foothill,THEFT OF IDENTITY,27,F,H,,Invest Cont,13100    OSBORNE                      ST
221216486,7/23/2022,7/23/2022,1,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,MANCHESTER                   AV
221613328,10/14/2022,10/11/2022,2300,Foothill,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0,X,X,,Invest Cont,9100    KEWEN                        AV
221010714,6/17/2022,6/2/2022,10,West Valley,THEFT OF IDENTITY,25,F,W,,Invest Cont,6100    YARMOUTH                     AV
221512330,7/17/2022,7/17/2022,552,N Hollywood,ROBBERY,22,F,O,ASSAULT WEAPON/UZI/AK47/ETC,Adult Arrest,7100    PACIFIC VIEW                 DR
221512727,7/25/2022,6/3/2022,1205,N Hollywood,THEFT OF IDENTITY,38,F,H,,Invest Cont,6000    CRANER                       AV
222113357,8/22/2022,8/21/2022,1830,Topanga,BURGLARY,50,F,H,,Invest Cont,5200    BASCULE                      AV
221511813,7/3/2022,7/2/2022,2330,N Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,H,UNKNOWN FIREARM,Invest Cont,12000    SATICOY                      ST
222112766,8/9/2022,8/9/2022,2015,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),32,M,W,,Adult Other,5800    TOPANGA CANYON               BL
222019674,12/25/2022,12/25/2022,300,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,48,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,300 S  VIRGIL                       AV
220220938,11/29/2022,11/22/2022,1800,Rampart,BATTERY - SIMPLE ASSAULT,35,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  CARONDELET                   ST
220716740,11/18/2022,11/18/2022,1520,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,B,BOTTLE,Invest Cont,600 N  SPAULDING                    AV
221822575,12/22/2022,12/22/2022,2230,Southeast,BATTERY - SIMPLE ASSAULT,30,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,IMPERIAL
220317887,10/4/2022,10/4/2022,2320,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),41,M,B,,Invest Cont,36TH                         ST
222114724,9/26/2022,9/26/2022,1250,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,,Invest Cont,21400    VICTORY                      BL
221016679,11/19/2022,10/17/2022,1,West Valley,DOCUMENT FORGERY / STOLEN FELONY,62,M,W,,Invest Cont,19100    HART                         ST
221419739,12/5/2022,12/1/2022,1,Pacific,THEFT OF IDENTITY,31,F,B,,Invest Cont,4000    REDWOOD                      AV
220123537,10/30/2022,10/30/2022,1335,Central,BATTERY - SIMPLE ASSAULT,51,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300    WASHINGTON                   BL
221710139,6/18/2022,6/17/2022,1700,Devonshire,BURGLARY,41,M,H,,Invest Cont,16000    CALAHAN                      ST
222114326,9/16/2022,9/15/2022,930,Topanga,VEHICLE - STOLEN,0,,,,Invest Cont,6700    RUDNICK                      AV
221612416,9/14/2022,9/14/2022,1900,Foothill,VANDALISM - MISDEAMEANOR ($399 OR UNDER),48,M,H,,Adult Other,8000    LAUREL CANYON                BL
221918493,12/29/2022,12/23/2022,2245,Mission,BATTERY - SIMPLE ASSAULT,54,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,8300    VAN NUYS                     BL
221215721,7/14/2022,7/14/2022,2130,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,F,B,UNKNOWN FIREARM,Invest Cont,500 W  59TH                         ST
222115768,10/23/2022,10/23/2022,2015,Topanga,ROBBERY,35,M,X,HAND GUN,Invest Cont,20900    ROSCOE                       BL
221421216,12/18/2022,12/18/2022,1215,Pacific,BATTERY - SIMPLE ASSAULT,48,F,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 S  MAIN                         ST
220714026,9/12/2022,9/10/2022,1201,Wilshire,THEFT OF IDENTITY,45,M,W,,Invest Cont,100 S  HIGHLAND                     AV
220817152,11/21/2022,11/20/2022,1200,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37,F,O,,Invest Cont,10000    WESTWANDA                    DR
220917007,12/7/2022,11/16/2022,2235,Van Nuys,VIOLATION OF RESTRAINING ORDER,28,M,W,,Adult Arrest,15400    VANOWEN                      ST
220315700,8/26/2022,8/26/2022,225,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,H,UNKNOWN FIREARM,Invest Cont,HALLDALE                     AV
220314518,8/2/2022,8/1/2022,1650,Southwest,ROBBERY,24,M,W,HAND GUN,Adult Arrest,500 W  41ST                         ST
220711402,7/9/2022,7/8/2022,1500,Wilshire,BURGLARY,58,M,W,,Invest Cont,300 N  GOWER                        ST
220312919,6/27/2022,6/27/2022,1530,Southwest,"THEFT, PERSON",66,F,B,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,COLISEUM                     ST
220509813,6/3/2022,5/30/2022,645,Harbor,VIOLATION OF COURT ORDER,37,M,H,,Invest Cont,400 E  DOLORES                      ST
220617644,10/18/2022,9/2/2022,2100,Hollywood,VEHICLE - STOLEN,0,,,,Invest Cont,COLE                         AV
220117186,7/27/2022,7/15/2022,2150,Central,BURGLARY FROM VEHICLE,36,M,H,,Invest Cont,200 S  SANTA FE                     AV
221412112,6/8/2022,6/7/2022,1200,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,F,O,,Invest Cont,3700    GLENDON                      AV
220121049,9/22/2022,9/21/2022,2000,Central,VEHICLE - STOLEN,0,,,,Invest Cont,ALPINE
222110370,6/10/2022,6/9/2022,2000,Topanga,BURGLARY FROM VEHICLE,23,F,W,,Invest Cont,22900    MARIANO                      ST
221421593,10/28/2022,10/19/2022,1000,Pacific,BURGLARY FROM VEHICLE,63,F,H,,Invest Cont,5500 W  CENTURY                      BL
220516935,12/12/2022,12/10/2022,1600,Harbor,VEHICLE - STOLEN,0,,,,Invest Cont,900 W  13TH                         ST
221814668,7/23/2022,7/23/2022,1642,Southeast,ROBBERY,25,F,H,SIMULATED GUN,Invest Cont,9800 S  ALAMEDA                      ST
220911997,7/30/2022,7/29/2022,2205,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34,M,W,,Invest Cont,4900    VAN NUYS                     BL
220414656,10/25/2022,10/24/2022,2330,Hollenbeck,VEHICLE - STOLEN,0,,,,Invest Cont,3500    COPELAND                     PL
220113735,6/7/2022,6/7/2022,1000,Central,KIDNAPPING,58,F,W,OTHER KNIFE,Adult Other,2ND                          ST
221816502,8/29/2022,8/28/2022,900,Southeast,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,,Invest Cont,10300    WILMINGTON                   AV
221016922,11/25/2022,11/25/2022,1210,West Valley,BATTERY - SIMPLE ASSAULT,49,M,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,VANOWEN                      ST
220717347,12/4/2022,12/4/2022,1400,Wilshire,"BUNCO, GRAND THEFT",49,F,W,,Invest Cont,400 N  OGDEN                        DR
220411118,7/21/2022,7/21/2022,1330,Hollenbeck,CRIMINAL THREATS - NO WEAPON DISPLAYED,50,M,W,VERBAL THREAT,Invest Cont,300 S  BOYLE                        AV
220212678,7/1/2022,7/1/2022,740,Rampart,VIOLATION OF RESTRAINING ORDER,42,M,H,,Adult Other,1400    CARROLL                      AV
220214160,7/29/2022,6/1/2022,1015,Rampart,THEFT OF IDENTITY,30,M,O,,Invest Cont,2400 W  6TH                          ST
221916083,10/25/2022,10/25/2022,1525,Mission,BATTERY - SIMPLE ASSAULT,53,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,10300 N  SEPULVEDA                    BL
222114911,10/2/2022,10/1/2022,2000,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,,Invest Cont,7200    ALABAMA                      AV
220212086,6/18/2022,6/18/2022,1530,Rampart,VIOLATION OF COURT ORDER,66,M,H,,Invest Cont,TOBERMAN                     ST
231304170,1/4/2023,12/16/2022,1700,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",45,M,H,,Invest Cont,800 E  16TH                         ST
220122870,10/20/2022,10/19/2022,730,Central,BURGLARY FROM VEHICLE,27,F,V,,Invest Cont,2ND
222114185,9/12/2022,8/10/2022,1133,Topanga,DOCUMENT FORGERY / STOLEN FELONY,56,F,W,,Invest Cont,6000    LOCKHURST                    DR
221115363,10/22/2022,10/21/2022,2100,Northeast,BATTERY - SIMPLE ASSAULT,29,M,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,4700 N  FIGUEROA                     ST
220315099,8/14/2022,8/13/2022,2020,Southwest,VEHICLE - STOLEN,0,,,,Invest Cont,3900    GIBRALTAR                    AV
220814807,9/22/2022,9/22/2022,1910,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,O,PIPE/METAL PIPE,Invest Cont,11600    NEBRASKA                     AV
220710892,6/24/2022,6/20/2022,2130,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",21,X,X,,Invest Cont,100    THE GROVE                    DR
221822754,12/27/2022,12/26/2022,1900,Southeast,VEHICLE - STOLEN,0,,,,Invest Cont,87TH                         PL
221614221,11/11/2022,11/11/2022,1030,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,H,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,13200    DEL SUR                      ST
220516060,11/16/2022,11/15/2022,2330,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,W,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,1600 S  PALOS VERDES                 ST
222017159,11/15/2022,11/15/2022,1030,Olympic,"BURGLARY, ATTEMPTED",73,F,H,,Invest Cont,1700 S  BERENDO                      ST
222013742,8/15/2022,8/14/2022,1500,Olympic,VEHICLE - STOLEN,0,,,,Invest Cont,900 S  HOBART                       BL
220321363,12/6/2022,12/5/2022,1430,Southwest,VEHICLE - STOLEN,0,,,,Invest Cont,1200 W  36TH                         ST
222115456,10/15/2022,10/15/2022,1305,Topanga,"THEFT, PERSON",74,M,O,,Invest Cont,TOPANGA CANYON               BL
220214028,7/28/2022,7/28/2022,1700,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,A,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,100 S  RENO                         ST
220124896,11/22/2022,11/17/2022,1300,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),54,M,W,,Invest Cont,700    WALL                         ST
